"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"Disgaea 5: Alliance of Vengeance","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/25/2015","5/23/2017","6/26/2017","RPG"
"Disgaea 5: Alliance of Vengeance","","PlayStation 4","Digital (PSN)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/25/2015","10/6/2015","4/29/2017","RPG"
"Disgaea 5: Scenario - Disgaea 2: Adell Episode","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/26/2017","Tactical RPG"
"Disgaea 5: Scenario - Disgaea 3: Mao Episode","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/26/2017","Tactical RPG"
"Disgaea 5: Scenario - Disgaea 4: Fuka Episode","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/26/2017","Tactical RPG"
"Disgaea 5: Scenario - Disgaea 4: Valvatorez Episode","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/26/2017","Tactical RPG"
"Disgaea 5: Scenario - Disgaea D2: Laharl Episode","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/26/2017","Tactical RPG"
"Disgaea 5: Scenario - La Pucelle: Priere Episode","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/26/2017","Tactical RPG"
"Disgaea 5: Scenario - Makai Kingdom: Zetta Episode","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/9/2015","","6/26/2017","Tactical RPG"
"Disgaea 7: Vows of the Virtueless","","Nintendo Switch 2","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$70.00","","","","","","Purchase","","","","","","10/16/2025","Tactical RPG"
"Divinity: Original Sin II - Definitive Edition","","PlayStation 4","Physical (New)","NA","No","Yes","Owned","Incomplete","$73.17","$20.00","","X","X","X","X","Purchase","Amazon","","","8/31/2018","8/31/2018","10/22/2020","RPG"
"DJMax Respect","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","4/4/2018",""
"Dokapon Kingdom","","Wii","Physical (Unassigned)","NA","No","No","Owned","Finished","$28.46","","","","","","","Purchase","","","","11/22/2007","10/14/2008","4/29/2017","RPG"
"Dokapon Kingdom: Connect","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","$10.00","","","","","","Purchase","","","","4/13/2023","","10/1/2024","Party"
"Donkey Kong Bananza","","Nintendo Switch 2","Physical (Unassigned)","NA","No","No","Owned","Finished","","$70.00","","","","","","Purchase","","7/17/2025","","7/17/2025","7/17/2025","8/5/2025","Platformer"
"Donkey Kong Country: Tropical Freeze","","Wii U","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/14/2014","2/21/2014","4/29/2017","Platformer"
"Donut County","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$4.00","","","","","","Purchase","","","","8/28/2018","12/18/2018","12/22/2020","Action"
"DoronkoWanko","","PC / Windows","Digital","NA","No","No","Owned","Finished","","$0.00","","","","","","Purchase","","","","","","6/20/2024",""
"Dragon Age: Inquisition","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","$5.00","","","","","","Purchase","","5/25/2020","","11/18/2014","11/18/2014","5/27/2020","RPG"
"Dragon Quest","","Mobile (iOS)","Digital","NA","No","No","Owned","Finished","","$3.00","","","","","","Purchase","","","","11/28/2013","9/10/2014","8/21/2018","JRPG"
"Dragon Quest Heroes: The World Tree's Woe and the Blight Below","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$11.99","","","","","","","Purchase","","","","2/26/2015","10/13/2015","4/29/2017","Hack and Slash (Action)"
"Dragon Quest III HD-2D Remake","","Nintendo Switch","Physical (New)","NA","No","Yes","Owned","Incomplete","","$35.00","","X","X","X","X","Purchase","","","","11/14/2024","","1/19/2026","JRPG"
"Dragon Quest IV: Chapters of the Chosen","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$40.58","$11.00","","","","","","Purchase","","","","11/22/2001","9/16/2008","9/5/2018","JRPG"
"Dragon Quest IX: Sentinels of the Starry Skies","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$27.00","","","","","","","Purchase","","","","7/11/2009","7/11/2010","4/29/2017","JRPG"
"Dragon Quest Monsters: The Dark Prince","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","","","12/28/2023","Monster Tamer RPG"
"Dragon Quest Treasures","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$17.63","$26.00","","","","","","Purchase","","","","","","1/27/2024","Action RPG"
"Dragon Quest V: Hand of the Heavenly Bride","","Nintendo DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$113.39","$16.00","","","","","","Purchase","","","","9/27/1992","2/17/2009","9/5/2018","JRPG"
"Dragon Quest VII: Fragments of the Forgotten Past","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","2/7/2013","9/16/2016","4/29/2017","JRPG"
"Dragon Quest VIII: Journey of the Cursed King (2016)","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$69.99","","","","","","","Purchase","","","9","12/12/2013","1/20/2017","4/29/2017","JRPG"
"Dragon Quest XI: Echoes of an Elusive Age","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$13.99","$60.00","","","","","","Purchase","","","","7/29/2017","9/4/2018","9/5/2018","JRPG"
"Dragon Star Varnir","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","$19.99","","","","","","Purchase","","","","10/11/2018","6/11/2019","9/1/2020","JRPG"
"Dragon's Crown","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$13.30","","","","","","","Purchase","","","","7/25/2013","8/6/2013","4/29/2017","Hack and Slash (RPG)"
"Dragon's Crown Pro","","PlayStation 4","Digital","NA","No","Yes","Owned","Incomplete","","$9.99","","","","","","Purchase","","","","2/8/2018","5/15/2018","8/15/2020","Hack and Slash (RPG)"
"Dragon's Dogma: Dark Arisen","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$15.00","","","","","","Purchase","","","","5/25/2012","4/23/2019","5/12/2022","Action RPG"
"Dungeon Encounters","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$17.00","","","","","","Purchase","","","","","","10/19/2021",""
"DYSMANTLE","","PlayStation 5","Digital","NA","No","Yes","Owned","Incomplete","","$8.00","","","","","","Purchase","","","","","","12/28/2024",""
"EarthBound","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","8/27/1994","3/24/2016","1/2/2019","JRPG"
"EarthBound","","Wii U","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/27/1994","7/18/2013","4/29/2017","JRPG"
"EDGE","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2017",""
"Elden Ring","","PlayStation 5","Digital (PSN)","NA","No","No","Owned","Finished","","$60.00","","","","","","Purchase","","","","2/24/2022","2/25/2022","3/8/2022","Action RPG"
"The Elder Scrolls V: Skyrim","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/11/2011","","4/29/2017","Action RPG"
"The Elder Scrolls V: Skyrim - Dawnguard","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/26/2012","","4/29/2017","Action RPG"
"The Elder Scrolls V: Skyrim - Dragonborn","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/4/2012","","4/29/2017","Action RPG"
"The Elder Scrolls V: Skyrim - Hearthfire","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/4/2012","","4/29/2017","Action RPG"
"The Elder Scrolls V: Skyrim - Special Edition","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$13.95","","","","","","","Purchase","","","","10/28/2016","10/28/2016","4/29/2017","Compilation"
"Elite Beat Agents","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$15.50","","","","","","","Purchase","","","","11/6/2006","11/6/2006","4/29/2017","Rhythm"
"Erica","","PlayStation 4","Digital (PlayStation Plus)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","8/19/2019","8/19/2019","7/10/2020","Interactive Movie"
"Eternal Sonata","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$18.00","","","","","","","Purchase","","","","6/14/2007","10/21/2008","4/29/2017","RPG"
"Etrian Mystery Dungeon","","Nintendo 3DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$35.00","","","","","","","Purchase","","","","3/5/2015","4/7/2015","4/29/2017","JRPG"
"Etrian Odyssey 2 Untold: The Fafnir Knight","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$8.00","","","","","","Purchase","","","","11/27/2014","8/4/2015","12/24/2021","RPG"
"Etrian Odyssey HD","","Nintendo Switch","Digital","NA","No","No","Owned","Finished","","$27.00","","","","","","Purchase","","","","","","6/7/2023",""
"Etrian Odyssey II HD","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","$27.00","","","","","","Purchase","","","","","","6/7/2023",""
"Etrian Odyssey III HD","","Nintendo Switch","Digital","NA","No","No","Owned","Finished","","$27.00","","","","","","Purchase","","","","","","6/7/2023",""
"Etrian Odyssey IV: Legends of the Titan","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$32.75","","","","","","","Purchase","","","10","7/5/2012","2/26/2013","4/29/2017","RPG"
"Etrian Odyssey Nexus","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$20.00","","","","","","Purchase","","","","8/2/2018","","1/24/2020","JRPG"
"Etrian Odyssey Untold: The Millennium Girl","","Nintendo 3DS","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/27/2013","","4/29/2017","RPG"
"Etrian Odyssey V: Beyond the Myth","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$38.84","","","","","","","Purchase","","","","8/4/2016","10/17/2017","10/23/2017","JRPG"
"Everhood","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$10.00","","","","","","Purchase","","","","3/4/2021","3/4/2021","12/25/2021","Rhythm"
"Fairy Fencer F: Advent Dark Force","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/5/2015","","1/2/2019","JRPG"
"Fantasian Neo Dimension","","Nintendo Switch","Physical (New)","NA","No","Yes","Owned","Incomplete","$62.00","$21.00","","X","X","X","X","Purchase","","","","12/5/2024","12/5/2024","12/29/2025","JRPG"
"Fantasy Life","","Nintendo 3DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$35.00","","","","","","","Purchase","","","","12/27/2012","10/24/2014","4/29/2017","RPG"
"Final Fantasy (2007)","","PlayStation Portable","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/17/2007","","4/29/2017","JRPG"
"Final Fantasy (Pixel Remaster)","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/28/2021","","12/5/2024","JRPG"
"Final Fantasy II (Pixel Remaster)","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","12/5/2024","JRPG"
"Final Fantasy III (Pixel Remaster)","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","12/5/2024","JRPG"
"Final Fantasy IV (Pixel Remaster)","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","12/5/2024","JRPG"
"Final Fantasy IX","","PlayStation","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/7/2000","","4/29/2017","JRPG"
"Final Fantasy Pixel Remaster: FF35th Anniversary Edition","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$13.89","$54.00","","","","","","Purchase","","","","4/20/2023","4/21/2023","12/5/2024","Compilation"
"Final Fantasy Tactics: The Ivalice Chronicles","","Nintendo Switch","Physical (New)","NA","No","Yes","Owned","Incomplete","$40.99","$60.00","","X","X","X","X","Purchase","","","","9/30/2025","9/30/2025","10/23/2025","Tactical RPG"
"Final Fantasy Tactics: The War of the Lions","","PlayStation Portable","Digital (PlayStation Plus)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/10/2007","","5/7/2017","Tactical RPG"
"Final Fantasy Type-0 HD","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$9.94","","","","","","","Purchase","","","","3/17/2015","3/17/2015","4/29/2017","Action RPG"
"Final Fantasy V (Pixel Remaster)","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","12/5/2024","JRPG"
"Final Fantasy V Advance","","PlayStation Portable","Digital","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","","10/12/2006","","8/17/2017","RPG"
"Final Fantasy VI (Pixel Remaster)","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","12/5/2024","JRPG"
"Final Fantasy VII","","PlayStation 3","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/31/1997","6/2/2009","4/29/2017","JRPG"
"Final Fantasy VII","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$15.00","","","","","","Purchase","","","","1/31/1997","3/26/2019","5/1/2019","JRPG"
"Final Fantasy VII Rebirth","","PlayStation 5","Physical (New)","NA","No","Yes","Owned","Incomplete","$30.00","$25.00","","X","X","X","X","Purchase","","","","2/29/2024","2/29/2024","12/29/2025","Action RPG"
"Final Fantasy VII Remake","","PlayStation 4","Physical (New)","NA","No","No","Owned","Finished","$23.26","$30.00","","X","X","X","X","Purchase","","","","4/10/2020","4/10/2020","12/7/2020","Action RPG"
"Final Fantasy VIII","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","$8.00","","","","","","Purchase","","","","2/11/1999","","12/20/2021","JRPG"
"Final Fantasy VIII","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/11/1999","12/5/2013","5/7/2017","JRPG"
"Final Fantasy X","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","7/19/2001","3/18/2014","4/29/2017","JRPG"
"Final Fantasy X-2","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/13/2003","","4/29/2017","RPG"
"Final Fantasy X/X-2 HD Remaster","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$9.15","","","","","","","Purchase","","","","12/26/2013","3/18/2014","4/29/2017","Compilation"
"Final Fantasy XII: The Zodiac Age","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$13.98","","","","","","","Purchase","","","","7/11/2017","7/11/2017","8/27/2017","JRPG"
"Final Fantasy XIII","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Completionated","$7.27","","","","","","","Purchase","","","","12/17/2009","3/9/2010","4/29/2017","JRPG"
"Final Fantasy XIII-2","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Completionated","$8.99","","","","","","","Purchase","","","","12/15/2011","1/31/2012","4/29/2017","RPG"
"Final Fantasy XIV: A Realm Reborn","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/22/2013","","7/3/2017","JRPG"
"Final Fantasy XV","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/29/2016","","4/29/2017","Action RPG"
"Final Fantasy XVI","","PlayStation 5","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$15.00","$75.00","","","","","","Purchase","","7/3/2023","","6/22/2023","6/22/2023","7/4/2023","Action RPG"
"Fire Emblem","","PlayStation Portable","Digital","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/25/2003","","11/2/2018","Tactical RPG"
"Fire Emblem Echoes: Shadows of Valentia","","Nintendo 3DS","Physical (New)","NA","No","No","Owned","Finished","$44.61","","","X","X","X","X","Purchase","","","","4/20/2017","5/19/2017","7/13/2017","Tactical RPG"
"Fire Emblem Engage","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$31.64","$60.00","","","","","","Purchase","","","","1/20/2023","1/20/2023","1/30/2023","Tactical RPG"
"Fire Emblem Fates: Birthright","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$22.83","","","","","","","Purchase","","","","6/25/2015","2/19/2016","4/29/2017","Tactical RPG"
"Fire Emblem Fates: Conquest","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","6/25/2015","2/19/2016","4/29/2017","Tactical RPG"
"Fire Emblem Fates: Revelation","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","7/9/2015","3/10/2016","4/29/2017","Tactical RPG"
"Fire Emblem Heroes","","Mobile (iOS)","Digital","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","4/29/2017",""
"Fire Emblem Warriors: Three Hopes","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$20.18","","","","","","","Purchase","60","","","6/24/2022","6/24/2022","6/25/2022","Hack and Slash (Action)"
"Fire Emblem: Awakening","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Completionated","$29.99","","","","","","","Purchase","","","","4/19/2012","2/4/2013","4/29/2017","Tactical RPG"
"Fire Emblem: Three Houses","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$39.99","$60.00","","","","","","Purchase","Gamestop","","","7/26/2019","7/26/2019","7/26/2019","Tactical RPG"
"Forspoken","","PlayStation 5","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$10.25","$30.00","","","","","","Purchase","","","","1/24/2023","1/24/2023","7/22/2023","Action-adventure"
"Freedom Planet","","Wii U","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/21/2014","10/1/2015","4/29/2017","Platform-adventure"
"Frog Fractions: Game of the Decade Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","$0.00","","","","","","Purchase","","","","","","12/5/2020",""
"God of War (2018)","","PlayStation 4","Digital (PlayStation Plus)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/20/2018","4/20/2018","10/11/2023","Hack and Slash (Action)"
"God Wars: The Complete Legend","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$9.99","","","","","","Purchase","","12/30/2022","","6/14/2018","9/4/2018","1/7/2023","Tactical RPG"
"Going Under","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$0.00","","","","","","Purchase","","","","9/24/2020","9/24/2020","3/23/2021","Action"
"Golden Sun","","Wii U","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/1/2001","4/17/2014","4/29/2017","JRPG"
"Golf With Your Friends","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/19/2020","","7/3/2017","Sports (Golf)"
"Granblue Fantasy: Versus - Rising","","PlayStation 5","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","$54.00","","","","","","Purchase","","","","","","7/17/2024",""
"Grandia","","PlayStation","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/18/1997","","4/29/2017","JRPG"
"Grandia III","","PlayStation 3","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/4/2005","7/19/2016","4/29/2017","JRPG"
"The Great Ace Attorney 2: Resolve","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","X","X","X","X","Purchase","Amazon","","","8/3/2017","","9/30/2021","Visual Novel"
"The Great Ace Attorney Chronicles","","Nintendo Switch","Physical (New)","NA","No","Yes","Owned","Incomplete","$31.42","$40.00","","X","X","X","X","Purchase","Amazon","","","8/3/2017","7/27/2021","9/30/2021","Compilation"
"The Great Ace Attorney: Adventures","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","X","X","X","X","Purchase","Amazon","","","7/9/2015","","9/30/2021","Visual Novel"
"Groove Coaster","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","$36.00","","","","","","Purchase","","","","","","5/3/2022",""
"Grow Home","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","$2.00","","","","","","Purchase","","","","2/4/2015","9/1/2015","6/23/2019","Platformer"
"Guacamelee!","","PlayStation 3","Digital (PlayStation Plus)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/9/2013","4/9/2013","4/29/2017",""
"Guacamelee! 2","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$0.00","","","","","","Purchase","","","","","","6/23/2021","Platform-adventure"
"The Guided Fate Paradox","","PlayStation 3","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/24/2013","11/5/2013","5/7/2017","Dungeon Crawler"
"Hades","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$20.00","","","","","","Purchase","","","","9/17/2020","9/17/2020","11/2/2020","Hack and Slash (RPG)"
"Hades II","","Nintendo Switch 2","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$22.00","","","","","","Purchase","","","","","","12/22/2025",""
"Harvestella","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$27.58","$30.00","","","","","","Purchase","","","","","11/4/2022","9/6/2023","Simulation"
"Hatsune Miku: Project DIVA F","","PlayStation 3","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","8/30/2012","8/27/2013","4/29/2017","Rhythm"
"Hatsune Miku: Project DIVA F 2nd","","PlayStation Vita","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/27/2014","11/18/2014","4/29/2017","Rhythm"
"Hatsune Miku: Project DIVA F 2nd","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","$25.74","","","","","","","Purchase","","","","3/27/2014","11/18/2014","4/29/2017","Rhythm"
"Hatsune Miku: Project DIVA Future Tone","","PlayStation 4","Digital (PSN)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/23/2016","1/10/2017","4/22/2017","Rhythm"
"Hatsune Miku: Project DIVA Future Tone - Colorful Tone","","PlayStation 4","Digital (PSN)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/23/2016","1/10/2017","4/29/2017","Rhythm"
"Hatsune Miku: Project DIVA Future Tone - Future Sound","","PlayStation 4","Digital (PSN)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/23/2016","1/10/2017","4/29/2017","Rhythm"
"Hatsune Miku: Project DIVA X","","PlayStation Vita","Digital (PSN)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/24/2016","8/30/2016","4/29/2017","Rhythm"
"Hellpoint","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","$7.00","","","","","","Purchase","","","","7/30/2020","7/30/2020","7/30/2024","Action RPG"
"Hollow Knight","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$10.00","","","","","","Purchase","","","","2/24/2017","6/12/2018","1/2/2019","Platform-adventure"
"Horizon Zero Dawn","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$9.59","","","","","","","Purchase","","","","2/28/2017","2/28/2017","12/4/2017","Action RPG"
"The House in Fata Morgana","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","12/31/2012","","12/25/2021","Visual Novel"
"The House in Fata Morgana: A Requiem for Innocence","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","12/25/2021",""
"The House in Fata Morgana: Dreams of the Revenants Edition","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","$28.00","","","","","","Purchase","","","","","","12/25/2021","Compilation"
"The House in Fata Morgana: Reincarnation","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","12/25/2021","Visual Novel"
"Human: Fall Flat","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","7/22/2016","","4/28/2019","Puzzle-platform"
"The Hundred Line: Last Defense Academy","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","$60.00","","","","","","Purchase","","","","","","5/18/2025",""
"Hylics","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","$1.00","","","","","","Purchase","","","","","","6/27/2024",""
"Hylics 2","","PC / Windows","Digital","NA","No","Yes","Owned","Incomplete","","$5.00","","","","","","Purchase","","","","","","6/27/2024",""
"Hyperdimension Neptunia Re;Birth 1","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","$3.00","","","","","","Purchase","","","","","","6/27/2024","JRPG"
"Hyrule Warriors","","Wii U","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","8/14/2014","9/26/2014","4/29/2017","Hack and Slash (Action)"
"Hyrule Warriors: Age of Calamity","","Nintendo Switch","Physical (New)","NA","No","Yes","Owned","Incomplete","$51.17","$40.00","","X","X","X","X","Purchase","","","","11/20/2020","11/20/2020","1/25/2022","Hack and Slash (Action)"
"Hyrule Warriors: Definitive Edition","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$60.00","","","","","","Purchase","","","","3/22/2018","5/18/2018","10/13/2020","Hack and Slash (Action)"
"Icewind Dale","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/29/2000","","2/2/2022",""
"Icewind Dale: Heart of Winter","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2/2/2022",""
"Icewind Dale: Trials of the Luremaster","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2/2/2022","RPG"
