"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"Teenage Mutant Ninja Turtles: Turtles in Time","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1991","","26/1/2026","Beat 'em Up"
"Terra Invicta","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"Terraformers","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/9/2023","","26/1/2026",""
"Terraforming Mars","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"Terraria","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/16/2011","","24/7/2018","Survival"
"Teslagrad","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/13/2013","","19/1/2021","Puzzle-platform"
"The Textorcist: The Story of Ray Bibbia","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/14/2019","","26/1/2026","Shoot 'em Up"
"Thunder Cross","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1988","","26/1/2026","Scrolling Shooter"
"Timespinner","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/25/2018","9/25/2018","19/1/2021","Platform-adventure"
"To the Moon","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/1/2011","","24/7/2018","Graphic Adventure"
"ToeJam and Earl: Back in the Groove!","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026","Platformer"
"Tokyo Mirage Sessions #FE Encore","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/17/2020","1/17/2020","2/1/2021","JRPG"
"Tokyo Xanadu eX+","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/8/2016","12/8/2017","19/1/2021","Action RPG"
"Tokyo Xanadu eX+","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/8/2016","12/8/2017","2/1/2021","Action RPG"
"Total War: Shogun 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/15/2011","","19/1/2021","Turn-based Strategy"
"Touhou Luna Nights","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","19/1/2021","Platform-adventure"
"Touhou: Scarlet Curiosity","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","19/1/2021",""
"Transistor","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/20/2014","","24/7/2018","Action RPG"
"Trials of Mana (1995)","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/30/1995","8/27/2019","2/1/2021","Action RPG"
"Trials of Mana (2020)","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Finished","","","","","","","","Purchase","","","","4/24/2020","4/24/2020","2/1/2021","Action RPG"
"Triangle Strategy","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/4/2022","","26/1/2026","Tactical RPG"
"Triangle Strategy","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","4/3/2022","","3/4/2022","3/4/2022","7/3/2022","Tactical RPG"
"Troubleshooter","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"Twilight Struggle","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","19/1/2021",""
"TwinBee","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/5/1985","","26/1/2026","Scrolling Shooter"
"Tyrant's Blessing","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"Ultimate Marvel vs. Capcom 3","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/15/2011","","24/7/2018","Fighting"
"Ultra Street Fighter IV","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/18/2014","","24/7/2018","Fighting"
"Undertale","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/15/2015","","24/7/2018","RPG"
"Undertale","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/15/2015","8/15/2017","2/1/2021","RPG"
"Untitled Goose Game","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/20/2019","9/20/2019","2/1/2021","Simulation"
"The Vagrant","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/13/2018","","24/7/2018",""
"Valdis Story: Abyssal City","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/8/2013","","24/7/2018","Platform-adventure"
"Valkyria Chronicles","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/24/2008","11/11/2014","24/7/2018","Tactical RPG"
"Valkyria Chronicles 4","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/21/2018","9/25/2018","2/1/2021","Tactical RPG"
"Vampire Survivors","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/17/2021","","26/1/2026","Shoot 'em Up"
"Various Daylife","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026","JRPG"
"Victoria 3","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"Virgo Versus The Zodiac","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"VoidExpanse","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","24/7/2018",""
"VVVVVV","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/29/2011","","24/7/2018","Platformer"
"Wandering Sword","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"Wargroove","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/1/2019","2/1/2019","2/1/2021","Turn-based Tactics"
"Warsong","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/26/1991","","2/1/2021","Tactical RPG"
"Wonder Boy: The Dragon's Trap","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/17/2017","4/18/2017","2/1/2021","Platform-adventure"
"The World Ends With You: Final Remix","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/27/2018","10/12/2018","2/1/2021","RPG"
"Worldless","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/20/2023","11/20/2023","26/1/2026","Platform-adventure"
"Wuppo","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/29/2016","","19/1/2021","Action-adventure"
"Wuppo","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/29/2016","","2/1/2021","Action-adventure"
"X-COM: Apocalypse","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","19/1/2021","Turn-based Tactics"
"X-COM: Enforcer","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/18/2001","","19/1/2021","Third-person Shooter"
"X-COM: Interceptor","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","19/1/2021",""
"X-COM: Terror from the Deep","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1995","","19/1/2021","Turn-based Tactics"
"X-COM: UFO Defense","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","January 1994","","19/1/2021","Turn-based Tactics"
"Xanadu Next","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/24/2005","11/3/2016","19/1/2021","Hack and Slash (RPG)"
"Xenoblade Chronicles: Definitive Edition","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/29/2020","5/29/2020","2/1/2021","Action RPG"
"Xenon Valkyrie","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","19/1/2021",""
"Yakuza 3 Remastered","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/11/2020","2/11/2020","2/1/2021",""
"Yakuza 4 Remastered","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/29/2019","10/29/2019","2/1/2021",""
"Yakuza 5 Remastered","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/20/2019","2/11/2020","2/1/2021",""
"Yakuza: Like a Dragon","","PlayStation 4","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","1/6/2020","","25/11/2021","JRPG"
"Yohane the Parhelion: BLAZE in the DEEPBLUE","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"Yooka-Laylee and the Impossible Lair","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/8/2019","10/8/2019","26/1/2026","Platformer"
"You Have to Win the Game","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/6/2012","","24/7/2018","Platform-adventure"
"Ys I","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/14/2013","","24/7/2018","Action RPG"
"Ys I & II Chronicles","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/16/2009","","24/7/2018","Compilation"
"Ys II","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","24/7/2018",""
"Ys IX: Monstrum Nox","","PlayStation 4","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","9/26/2019","2/2/2021","30/1/2021","Action RPG"
"Ys Origin","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Finished","","","","","","","","Purchase","","","10","12/21/2006","","24/7/2018","Action RPG"
"Ys Origin","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","10","12/21/2006","5/30/2017","2/1/2021","Action RPG"
"Ys Seven","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/17/2009","","24/7/2018","Action RPG"
"Ys VIII: Lacrimosa of Dana","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Finished","","","","","","","","Purchase","","","9","7/21/2016","4/16/2018","24/7/2018","Action RPG"
"Ys VIII: Lacrimosa of Dana","","PlayStation 4","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","7/21/2016","9/12/2017","2/1/2021","Action RPG"
"Ys VIII: Lacrimosa of Dana","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","9","7/21/2016","6/26/2018","2/1/2021","Action RPG"
"Ys: Memories of Celceta","","PlayStation 4","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","9/27/2012","6/9/2020","2/1/2021","Action RPG"
"Ys: Memories of Celceta","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/27/2012","","2/10/2018","Action RPG"
"Ys: The Ark of Napishtim","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Finished","","","","","","","","Purchase","","","7","9/27/2003","","24/7/2018","Action RPG"
"Ys: The Oath in Felghana","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/30/2005","","24/7/2018","Action RPG"
"Zone of the Enders: The 2nd Runner MARS","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2/1/2021",""
"Zone of the Enders: The 2nd Runner MARS","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","19/1/2021",""
"Zoo Park","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/3/2013","","19/1/2021",""
"Zotrix","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","24/7/2018",""
"Zwei: The Arges Adventure","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/20/2001","1/24/2018","19/1/2021","JRPG"
"Zwei: The Ilvard Insurrection","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/24/2009","10/31/2017","19/1/2021","JRPG"
