"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"God of War III","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","$9.16","","","","","","","Purchase","","","9","3/16/2010","3/16/2010","5/29/2017","Hack and Slash (Action)"
"Gone Home","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/15/2013","","7/3/2019","Graphic Adventure"
"Gonner","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019","Platformer"
"Grand Theft Auto IV","","Xbox 360","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$10.53","","","","","","","Purchase","","","","4/29/2008","4/29/2008","7/2/2019","Action-adventure"
"Grand Theft Auto V","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$9.11","","","","","","","Purchase","","","10","9/17/2013","11/18/2014","6/9/2018","Action-adventure"
"Guacamelee! Super Turbo Championship Edition","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/2/2014","","3/17/2021","Platform-adventure"
"Guardians of the Galaxy: The Telltale Series","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$17.24","","","","","","","Purchase","","","9","4/18/2017","5/2/2017","6/28/2017","Compilation"
"Guardians of the Galaxy: The Telltale Series - Episode 1: Tangled Up in Blue","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","4/18/2017","","6/28/2017","Graphic Adventure"
"Guardians of the Galaxy: The Telltale Series - Episode 2: Under Pressure","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","6/6/2017","","6/28/2017","Graphic Adventure"
"Guardians of the Galaxy: The Telltale Series - Episode 3: More than a Feeling","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","8/22/2017","","6/28/2017","Graphic Adventure"
"Guardians of the Galaxy: The Telltale Series - Episode 4: Who Needs You","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","10/10/2017","","6/28/2017","Graphic Adventure"
"Guardians of the Galaxy: The Telltale Series - Episode 5: Don't Stop Believin'","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","11/7/2017","","6/28/2017","Graphic Adventure"
"Guns of Icarus Online","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/29/2012","","3/17/2021","Combat Flight Simulation"
"Hacknet","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/12/2015","","7/3/2019","Simulation"
"Half-Life","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/19/1998","","5/29/2017","First-person Shooter"
"Half-Life 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/16/2004","","5/29/2017","First-person Shooter"
"Half-Life 2: Episode One","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/1/2006","","5/29/2017","First-person Shooter"
"Half-Life 2: Episode Two","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/10/2007","","5/29/2017","First-person Shooter"
"Half-Life: Blue Shift","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/19/1999","","5/29/2017","First-person Shooter"
"Half-Life: Opposing Force","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","5","11/19/1999","","5/29/2017","First-person Shooter"
"Halo 2: Anniversary","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/11/2014","11/11/2014","8/16/2017","First-person Shooter"
"Halo 3","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","9/25/2007","","8/16/2017","First-person Shooter"
"Halo 3","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Finished","$6.94","","","","","","","Purchase","","","","9/25/2007","9/25/2007","8/16/2017","First-person Shooter"
"Halo 3: ODST","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$6.00","","","","","","","Purchase","","","","9/22/2009","9/22/2009","8/16/2017","First-person Shooter"
"Halo 4","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/6/2012","","8/16/2017","First-person Shooter"
"Halo 5: Guardians","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Finished","$7.76","","","","","","","Purchase","","","","10/27/2015","10/27/2015","8/16/2017","First-person Shooter"
"Halo: Combat Evolved Anniversary","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/15/2011","","8/16/2017","First-person Shooter"
"Halo: Reach","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Finished","$6.84","","","","","","","Purchase","","","","9/14/2010","9/14/2010","8/16/2017","First-person Shooter"
"Halo: The Master Chief Collection","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$21.80","","","","","","","Purchase","","","","11/11/2014","11/11/2014","8/16/2017","Compilation"
"Hellblade: Senua's Sacrifice","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$26.19","","","","","","","Purchase","","","8","8/7/2017","12/4/2018","7/31/2018","Action-adventure"
"High Hell","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Horizon Zero Dawn","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$9.59","","","","","","","Purchase","","","9","2/28/2017","2/28/2017","12/3/2017","Action RPG"
"Horizon Zero Dawn: The Frozen Wilds","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/7/2017","","12/2/2019","Action RPG"
"Hotline Miami","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/23/2012","","7/3/2019","Top-down Shooter"
"Hotline Miami 2: Wrong Number","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/10/2015","","7/3/2019","Top-down Shooter"
"Hue","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/30/2016","","7/3/2019","Puzzle-platform"
"Hyper Light Drifter","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/31/2016","","7/3/2019","Action RPG"
"I, Hope","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Icewind Dale","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/29/2000","","5/29/2017",""
"ICO","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/24/2001","","6/27/2017","Action-adventure"
"Inside","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","7/7/2016","","11/23/2017","Cinematic-platform"
"Inside","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/7/2016","","3/17/2021","Cinematic-platform"
"J.U.L.I.A.: Among the Stars","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","5","","","3/17/2021",""
"J.U.L.I.A.: Among the Stars","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","5","","","6/22/2018",""
"The Jackbox Party Pack 3","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/18/2016","","3/17/2021","Party"
"Jotun","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/29/2015","","7/15/2017","Action-adventure"
"Jotun","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/29/2015","","3/17/2021","Action-adventure"
"Jotun: Valhalla Edition","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/29/2015","","7/3/2019","Action-adventure"
"Judgment","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$13.50","","","","","","","Purchase","","","9","12/13/2018","6/25/2019","11/6/2020","Action-adventure"
"Just Cause 3","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$7.30","","","","","","","Purchase","","","","","","8/1/2017","Action-adventure"
"Kabounce","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Kamiko","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/13/2017","","7/22/2017","Action-adventure"
"Ken Follett's The Pillars of the Earth","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/15/2017","","6/3/2018","Compilation"
"Ken Follett's The Pillars of the Earth","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/15/2017","8/15/2017","3/17/2021","Compilation"
"Ken Follett's The Pillars of the Earth: Book 1","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Graphic Adventure"
"Ken Follett's The Pillars of the Earth: Book 1","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/3/2018","Graphic Adventure"
"Ken Follett's The Pillars of the Earth: Book 2","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/3/2018","Graphic Adventure"
"Ken Follett's The Pillars of the Earth: Book 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Graphic Adventure"
"Ken Follett's The Pillars of the Earth: Book 3","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Graphic Adventure"
"Ken Follett's The Pillars of the Earth: Book 3","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/3/2018","Graphic Adventure"
"Kholat","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021",""
"Kholat","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","4/19/2019",""
"Killzone: Shadow Fall","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$7.26","","","","","","","Purchase","","","8","11/15/2013","11/15/2013","6/13/2017","First-person Shooter"
"The King's Bird","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Kingdom Hearts","","PlayStation 2","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$8.04","","","","","","","Purchase","","","7","3/28/2002","9/16/2002","5/29/2017","Action RPG"
"Kingdom Hearts 0.2: Birth by Sleep - A Fragmentary Passage","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/12/2017","1/24/2017","4/9/2018","Action RPG"
"Kingdom Hearts HD I.5 + II.5 Remix","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$10.22","","","","","","","Purchase","","","","3/9/2017","3/28/2017","4/9/2018","Compilation"
"Kingdom Hearts HD II.8 Final Chapter Prologue","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$8.98","","","","","","","Purchase","","","","1/12/2017","1/24/2017","4/9/2018","Compilation"
"Kingdom Hearts II","","PlayStation 2","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$9.39","","","","","","","Purchase","","","","12/22/2005","3/28/2006","5/29/2017","Action RPG"
"Kingdom Hearts II: Final Mix","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/29/2007","3/28/2017","4/9/2018","Action RPG"
"Kingdom Hearts Re:Chain of Memories","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","6","12/2/2008","","4/9/2018","Action RPG"
"Kingdom Hearts X: Back Cover","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/12/2017","1/24/2017","4/9/2018","Miscellaneous (General)"
"Kingdom Hearts: 358/2 Days (HD Cinematics)","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/14/2013","3/28/2017","4/9/2018","Miscellaneous (General)"
"Kingdom Hearts: Birth by Sleep - Final Mix","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/20/2011","","4/9/2018","Action RPG"
"Kingdom Hearts: Dream Drop Distance HD","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/12/2017","","4/9/2018","Action RPG"
"Kingdom Hearts: Final Mix","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/26/2002","3/28/2017","4/9/2018","Action RPG"
"Kingdom Hearts: Re:coded (HD Cinematics)","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/2/2014","","4/9/2018","Miscellaneous (General)"
"Kingdoms of Amalur: Reckoning","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/7/2012","2/7/2012","8/8/2017","Action RPG"
"Kingdoms of Amalur: Reckoning","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/7/2012","","3/17/2021","Action RPG"
"Kingsway","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/18/2017","","7/3/2019",""
"Knack","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$9.93","","","","","","","Purchase","","","","11/15/2013","11/15/2013","2/7/2018","Platformer"
"Knights of Pen & Paper II","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","5/13/2015","","5/29/2017","RPG"
"L.A. Noire","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$6.79","","","","","","","Purchase","","","","5/17/2011","5/17/2011","5/29/2017","Action-adventure"
"The Last Blade","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/5/1997","","7/3/2019","Fighting"
"Last Day of June","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","8","8/31/2017","","3/17/2021","Graphic Adventure"
"Last Day of June","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","8/31/2017","","6/3/2018","Graphic Adventure"
"The Last of Us: Part II","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$16.87","","","","","","","Purchase","","","8","6/19/2020","6/19/2020","7/9/2020","Action-adventure"
"The Last Remnant","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/20/2008","4/9/2009","5/29/2017","RPG"
"The Legend of Heroes: Trails in the Sky","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","6/24/2004","","5/29/2017","JRPG"
"The Legend of Heroes: Trails in the Sky - Second Chapter","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/9/2006","","7/9/2020","JRPG"
"The Legend of Heroes: Trails in the Sky - Second Chapter","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/9/2006","","3/17/2021","JRPG"
"The Legend of Heroes: Trails of Cold Steel","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$28.86","","","","","","","Purchase","","","","9/26/2013","12/22/2015","5/29/2017","JRPG"
"The Legend of Zelda: Breath of the Wild","","Nintendo Switch","Physical (Unassigned)","NA","Yes","No","Owned","Finished","$32.99","","","","","","","Purchase","","","8","3/3/2017","3/3/2017","7/22/2017","Action-adventure"
"The Legend of Zelda: Phantom Hourglass","","Nintendo DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$23.78","","","","","","","Purchase","","","","6/23/2007","10/1/2007","5/29/2017","Action-adventure"
"The Legend of Zelda: Twilight Princess","","Wii","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$15.41","","","","","","","Purchase","","","","11/19/2006","11/19/2006","5/29/2017","Action-adventure"
"LEGO Harry Potter Collection","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$8.05","","","","","","","Purchase","","","","10/18/2016","10/18/2016","2/27/2020","Compilation"
"LEGO Harry Potter: Years 1-4","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/25/2010","","2/27/2020","Action-adventure"
"LEGO Harry Potter: Years 5-7","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/11/2011","","2/27/2020","Action-adventure"
"LEGO Star Wars: The Skywalker Saga","","PlayStation 5","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$9.87","","","","","","","Purchase","","","","4/5/2022","4/5/2022","4/6/2022","Action-adventure"
"Life is Strange: Before the Storm","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Compilation"
"Life is Strange: Before the Storm - Episode 1: Awake","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/31/2017","","3/17/2021","Graphic Adventure"
"Life is Strange: Before the Storm - Episode 2: Brave New World","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Graphic Adventure"
"Life is Strange: Before the Storm - Episode 3: Hell Is Empty","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Graphic Adventure"
"Lightning Returns: Final Fantasy XIII","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/21/2013","12/10/2015","3/17/2021","Action RPG"
"Lightning Returns: Final Fantasy XIII","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/21/2013","","7/31/2018","Action RPG"
"Lightning Returns: Final Fantasy XIII","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$12.48","","","","","","","Purchase","","","","11/21/2013","2/11/2014","5/5/2017","Action RPG"
"Lisa (2014)","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/15/2014","","12/25/2018","RPG"
"Lisa (2014)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/15/2014","","3/17/2021","RPG"
"Lisa the Joyful","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","12/25/2018",""
"The Little Acre","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/13/2016","","7/3/2019","Graphic Adventure"
"Little Nightmares","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/27/2017","","4/19/2019","Cinematic-platform"
"Little Nightmares","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/27/2017","","3/17/2021","Cinematic-platform"
"The Longest Journey","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Never Playing","","","","","","","","Purchase","","","","","","5/29/2017","Graphic Adventure"
"Lords of the Fallen","","Xbox One","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$8.02","","","","","","","Purchase","","","","10/28/2014","10/28/2014","5/29/2017","Action RPG"
"Lost Odyssey","","Xbox 360","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$24.99","","","","","","","Purchase","","","","12/6/2007","2/8/2008","5/29/2017","RPG"
"MageQuit","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021",""
"Majesty 2","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019","Real-time Strategy"
"Majesty 2 Collection","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019","Compilation"
"Majesty 2: Battles of Ardania","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Majesty 2: Kingmakera","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Majesty 2: Monster Kingdom","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Majesty: Gold HD Edition","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019","Compilation"
"Majesty: The Fantasy Kingdom Sim","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Majesty: The Northern Expansion","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019","Real-time Strategy"
"Manual Samuel","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/14/2016","","7/3/2019","Graphic Adventure"
"Mario + Rabbids: Kingdom Battle","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$11.23","","","","","","","Purchase","","","","8/29/2017","8/29/2017","3/24/2021","Turn-based Tactics"
"Mario Kart 8 Deluxe","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$35.00","","","","","","","Purchase","","","8","4/28/2017","4/28/2017","8/9/2017","Racing"
"Marvel's Spider-Man: Miles Morales","","PlayStation 5","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","11/12/2020","11/12/2020","1/5/2021","Action-adventure"
"Marvel's Spider-Man: Miles Morales - Ultimate Launch Edition","","PlayStation 5","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$12.69","","","","","","","Purchase","","","","11/12/2020","11/12/2020","1/5/2021","Compilation"
"Marvel's Spider-Man: Remastered","","PlayStation 5","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","11/12/2020","","1/5/2021","Action-adventure"
"Mass Effect: Andromeda","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$6.29","","","","","","","Purchase","","","","3/21/2017","3/21/2017","4/10/2018","RPG"
"The Messenger (2018)","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","6","8/30/2018","","7/3/2019","Platform-adventure"
"Metal Gear Rising: Revengeance","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$13.17","","","","","","","Purchase","","","","2/19/2013","2/19/2013","5/29/2017","Hack and Slash (Action)"
"Metal Gear Solid 2: Sons of Liberty","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/12/2001","","5/29/2017","Stealth"
"Metal Gear Solid 3: Snake Eater","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/17/2004","","5/29/2017","Stealth"
"Metal Gear Solid 4: Guns of the Patriots","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$12.00","","","","","","","Purchase","","","","6/12/2008","6/12/2008","5/29/2017","Stealth"
"Metal Gear Solid V: Ground Zeroes","","Xbox One","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$8.00","","","","","","","Purchase","","","","3/18/2014","3/18/2014","5/29/2017","Stealth"
"Metal Gear Solid V: The Phantom Pain","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$9.99","","","","","","","Purchase","","","","9/1/2015","9/1/2015","5/29/2017","Stealth"
"Metal Gear Solid: Peace Walker","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/29/2010","","5/29/2017","Stealth"
"Metal Slug 2","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/23/1998","","7/3/2019","Run and Gun"
"Metal Slug 3","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/23/2000","","7/3/2019","Run and Gun"
"Metro 2033","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/16/2010","3/16/2010","12/26/2018","First-person Shooter"
"Metro 2033","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/16/2010","3/18/2010","3/17/2021","First-person Shooter"
"Metro 2033","","Xbox 360","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$8.51","","","","","","","Purchase","","","","3/16/2010","3/16/2010","5/29/2017","First-person Shooter"
"Metro 2033 Redux","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/25/2014","","1/4/2020","First-person Shooter"
"Metro: Last Light","","Xbox 360","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$8.95","","","","","","","Purchase","","","","5/14/2013","5/14/2013","5/29/2017","First-person Shooter"
"Metro: Last Light Redux","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/25/2014","","3/17/2021","First-person Shooter"
"Metro: Last Light Redux","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/25/2014","","12/26/2018","First-person Shooter"
"Middle-earth: Shadow of War","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/10/2017","","3/17/2021","RPG"
"Middle-earth: Shadow of War","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/10/2017","","1/4/2020","RPG"
"Minecraft: Story Mode","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","7/17/2017","Compilation"
