"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"Last Day of June","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","8/31/2017","","7/17/2023","Graphic Adventure"
"Last Oasis","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"The Last Remnant","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","11/20/2008","4/9/2009","7/17/2023","RPG"
"Layers of Fear","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/15/2016","","7/17/2023","Graphic Adventure"
"Lead and Gold: Gangs of the Wild West","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Left 4 Dead 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","11/17/2009","","7/17/2023","First-person Shooter"
"Legacy of Kain: Defiance","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","11/11/2003","","7/17/2023","Action-adventure"
"Legacy of Kain: Soul Reaver","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","8/16/1999","","7/17/2023","Action-adventure"
"Legend of Grimrock","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","4/11/2012","","7/17/2023","Dungeon Crawler"
"The Legend of Heroes: Trails from Zero","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","9/30/2010","","7/17/2023","JRPG"
"The Legend of Heroes: Trails in the Sky","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","6/24/2004","","7/17/2023","JRPG"
"The Legend of Heroes: Trails in the Sky - Second Chapter","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","3/9/2006","","7/17/2023","JRPG"
"The Legend of Heroes: Trails in the Sky - The 3rd","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","6/28/2007","5/2/2017","7/17/2023","JRPG"
"Legendary","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/24/2008","","7/17/2023","First-person Shooter"
"Legends of Dawn","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Legends of Dawn: Reborn","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Legionwood 2: Rise of the Eternal's Realm","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"LEGO Batman 2: DC Super Heroes","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/19/2012","","7/17/2023","Action-adventure"
"LEGO Batman: The Videogame","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","9/23/2008","","7/17/2023","Action-adventure"
"LEGO Harry Potter: Years 1-4","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/25/2010","","7/17/2023","Action-adventure"
"LEGO Harry Potter: Years 5-7","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/11/2011","","7/17/2023","Action-adventure"
"LEGO The Hobbit","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/8/2014","4/8/2014","7/17/2023","Action-adventure"
"LEGO The Lord of the Rings","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/30/2012","","7/17/2023","Action-adventure"
"Life is Strange 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","9/26/2018","9/26/2018","7/17/2023","Compilation"
"Lifeless Planet","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"LightFish","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/19/2011","","7/17/2023","Action"
"Lightning Returns: Final Fantasy XIII","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","11/21/2013","12/10/2015","7/17/2023","Action RPG"
"Limbo","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","7/21/2010","","7/17/2023","Cinematic-platform"
"Little Inferno","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","5","11/18/2012","11/19/2012","7/17/2023","Puzzle"
"Little Nightmares","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/27/2017","","7/17/2023","Cinematic-platform"
"Little Racers STREET","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Lone Survivor","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"The Long Dark","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/1/2017","8/1/2017","7/17/2023","Survival"
"The Longest Journey","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023","Graphic Adventure"
"The Lord of the Rings Living Card Game","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"The Lord of the Rings: War in the North","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","11/1/2011","","7/17/2023","Hack and Slash (RPG)"
"Lost Castle","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/31/2016","","7/17/2023","Action RPG"
"Lost Civilization","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Love Letter","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Lucius","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023",""
"LUFTRAUSERS","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/18/2014","","7/17/2023","Shoot 'em Up"
"Lume","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Lunar Flight","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Lunnye Devitsy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"MacGuffin's Curse","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Machinarium","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","10/16/2009","","7/17/2023","Graphic Adventure"
"Madballs in Babo: Invasion","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Mafia II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/23/2010","","7/17/2023","Action-adventure"
"Mafia II: Definitive Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/19/2020","","7/17/2023","Action-adventure"
"Mafia III","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Action-adventure"
"The Mage's Tale","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Magicka","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023",""
"Majesty 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Real-time Strategy"
"Majesty 2 Collection","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Compilation"
"Majesty: Gold Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Compilation"
"Majesty: Gold HD Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Compilation"
"Making History: The Calm & the Storm","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Mark of the Ninja","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Stealth"
"Marvel's Guardians of the Galaxy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/26/2021","","7/17/2023","Action-adventure"
"Mass Effect","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","11/20/2007","","7/17/2023","RPG"
"Mass Effect 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","1/6/2010","","7/17/2023","RPG"
"Massive Chalice","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/1/2015","","7/17/2023","Turn-based Tactics"
"Master Levels for Doom II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/26/1995","","7/17/2023","First-person Shooter"
"Max & the Magic Marker","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","1/22/2010","2/8/2010","7/17/2023","Platformer"
"Max Payne 3","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/15/2012","","7/17/2023","Third-person Shooter"
"McPixel","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","2","6/25/2012","","7/17/2023","Time Management"
"Medal of Honor (2010)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/12/2010","","7/17/2023","First-person Shooter"
"Mega Man: Legacy Collection","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","8/24/2015","","7/17/2023","Compilation"
"Meltdown (2013)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Men of War","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Men of War: Assault Squad","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Real-time Tactics"
"Men of War: Condemned Heroes","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Men of War: Red Tide","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Men of War: Vietnam","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Metal Gear Rising: Revengeance","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","2/19/2013","","7/17/2023","Hack and Slash (Action)"
"Metal Gear Solid V: Ground Zeroes","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","3/18/2014","","7/17/2023","Stealth"
"Metal Gear Solid V: The Phantom Pain","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","9/1/2015","","7/17/2023","Stealth"
"Metro 2033","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/16/2010","3/18/2010","7/17/2023","First-person Shooter"
"Might and Magic: Clash of Heroes","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/1/2009","9/22/2011","7/17/2023","RPG"
"Milky Way Prince - The Vampire Star","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Mini Ninjas","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","9/8/2009","","7/17/2023","Action-adventure"
"Monaco: What's Yours Is Mine","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","4/24/2013","","7/17/2023","Stealth"
"Monkey Island 2: Special Edition - LeChuck's Revenge","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","July 2010","","7/17/2023","Graphic Adventure"
"Monster Hunter Rise","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","3/26/2021","","7/17/2023","Action RPG"
"Monster Hunter Stories 2: Wings of Ruin","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/9/2021","","7/17/2023","RPG"
"Monster Prom","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Moon Hunters","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023","Hack and Slash (Action)"
"Moonbase Alpha","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Mortal Kombat Arcade Kollection","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Compilation"
"Moss","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","","","7/17/2023","Graphic Adventure"
"Mount & Blade","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/16/2008","","7/17/2023","Action RPG"
"Mount & Blade: Warband","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/30/2010","","7/17/2023","Action RPG"
"Mount & Blade: With Fire & Sword","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/4/2009","","7/17/2023","Action RPG"
"Mr. Shifty","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","","","7/17/2023",""
"Multiwinia","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Mutant Storm Reloaded","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Mysterium (2017)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Board Game"
"NBA Playgrounds","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Sports (Basketball)"
"NecroVision","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"NecroVision: Lost Company","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Neighbours Back From Hell","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Compilation"
"Neighbours From Hell","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/20/2003","","7/17/2023","Puzzle"
"Neighbours from Hell 2: On Vacation","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/5/2004","","7/17/2023","Puzzle"
"Nethergate: Resurrection","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"NeuroVoider","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"NiGHTS into Dreams…","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","7/5/1996","","7/17/2023","Action"
"NightSky","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Nikopol: Secrets of the Immortals","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Nimbatus - The Space Drone Constructor","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"No Man's Sky","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","8/9/2016","","7/17/2023","Survival"
"No Time to Explain","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","4","8/15/2011","","7/17/2023","Platformer"
"No Time to Explain: Remastered","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","2","7/17/2015","","7/17/2023","Platformer"
"Noitu Love 2: Devolution","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/23/2012","","7/17/2023","Beat 'em Up"
"The Norwood Suite","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"The Novelist","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Nowhere Prophet","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Nuclear Dawn","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Odallus: The Dark Call","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Oddworld: Abe's Exoddus","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","October 1998","","7/17/2023","Cinematic-platform"
"Oddworld: Abe's Oddysee","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/19/1997","","7/17/2023","Cinematic-platform"
"Oddworld: Stranger's Wrath","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","1/25/2005","","7/17/2023","First-person Shooter"
"Off-Road Drive","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Oil Rush","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","1/25/2012","","7/17/2023","Real-time Strategy"
"Old Man's Journey","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/17/2017","","7/17/2023","Graphic Adventure"
"OlliOlli","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","7/22/2014","","7/17/2023",""
"Oozi: Earth Adventure","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","1","","","7/17/2023","Platformer"
"Operation Flashpoint: Dragon Rising","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/6/2009","","7/17/2023","Tactical Shooter"
"Operation Flashpoint: Red River","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/21/2011","","7/17/2023","Tactical Shooter"
"Orcs Must Die!","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","10/5/2011","","7/17/2023","Tower Defense"
"Orcs Must Die! 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023","Tower Defense"
"Orwell: Keeping an Eye on You","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/27/2016","","7/17/2023","Graphic Adventure"
"Osmos","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Out of Space","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Outlast II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Survival Horror"
"Overgrowth","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023",""
"Overlord (2007)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","6/26/2007","","7/17/2023","Action RPG"
"Overlord II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","6/23/2009","6/24/2009","7/17/2023","Action RPG"
"Overlord: Raising Hell","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/15/2008","","7/17/2023","Action RPG"
"Override: Mech City Brawl","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/3/2018","","7/17/2023","Action"
"Owlboy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","11/1/2016","","7/17/2023","Platform-adventure"
"Pac-Man Championship Edition DX","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Maze"
"Painkiller: Black Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Painkiller: Hell & Damnation","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","First-person Shooter"
"Panzer Paladin","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/24/2020","","7/17/2023","Platformer"
"Papers, Please","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/8/2013","","7/17/2023","Puzzle"
"Paradise Killer","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/4/2020","","7/17/2023","Graphic Adventure"
"Paranautical Activity","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Paratopic","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/6/2018","","7/17/2023","Graphic Adventure"
"Party of Sin","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Patchwork","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/6/2016","","7/17/2023","Board Game"
"Pathologic Classic HD","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Paw Paw Paw","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Payday: The Heist","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/18/2011","","7/17/2023","First-person Shooter"
"Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness - Episode Four","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness - Episode One","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","5","","","7/17/2023","RPG"
"Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness - Episode Three","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","JRPG"
"Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness - Episode Two","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Perfection.","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Phantasmagoria","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","1995","","7/17/2023","Interactive Movie"
"Phantasmagoria: A Puzzle of Flesh","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/3/1996","","7/17/2023","Interactive Movie"
"Pid","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Pillars of Eternity","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/26/2015","","7/17/2023","RPG"
"Pinball FX 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Pinball"
"Pistol Whip","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"PixelJunk Eden","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Plain Sight","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Planets Under Attack","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/27/2012","","7/17/2023","Real-time Strategy"
"Plants vs. Zombies","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","5/5/2009","","7/17/2023","Tower Defense"
"Poker Night at the Inventory","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Police Quest Collection","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/29/2016","","7/17/2023","Compilation"
"The Polynomial","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Pool Panic","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Portal (2007)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","10/10/2007","","7/17/2023","Puzzle-platform"
