"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"DLC Quest","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/2/2011","","2017-04-26","Platformer"
"DogFighter","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Dominion","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Don't Starve","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/23/2013","","2017-04-26","Survival"
"Don't Starve Together","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/13/2015","","2017-04-26","Survival"
"Dorfromantik","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Dota 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/9/2013","7/9/2013","2026-02-01","MOBA"
"Dragon Quest Builders","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","1/28/2016","10/11/2016","2017-04-28","Action RPG"
"Dragon Quest Heroes: The World Tree's Woe and the Blight Below","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","2/26/2015","10/13/2015","2017-04-28","Hack and Slash (Action)"
"Dragon Quest VIII: Journey of the Cursed King (2005)","","PlayStation 2","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/27/2004","11/15/2005","2017-04-26","JRPG"
"Dragon's Crown","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","7/25/2013","8/6/2013","2017-04-28","Hack and Slash (RPG)"
"Dragon's Crown","","PlayStation Vita","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","7/25/2013","8/6/2013","2017-05-19","Hack and Slash (RPG)"
"Dragon's Lair (1983)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","6/19/1983","","2017-04-26","Interactive Movie"
"Drake Hollow","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2022-01-13",""
"Drawful 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/21/2016","","2022-01-13","Party"
"Dream Trigger 3D","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","5","5/10/2011","5/10/2011","2017-04-28","Top-down Shooter"
"Droid Assault","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Droplitz","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/25/2009","","2017-04-26","Puzzle"
"Dual Pack: Secret Agent Clank / Daxter","","PlayStation Portable","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/14/2011","6/14/2011","2017-05-02","Compilation"
"DuckTales Remastered","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","8/13/2013","11/12/2013","2017-04-28","Platformer"
"Duke Nukem Forever","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/10/2011","","2017-04-26","First-person Shooter"
"Dungeon Defenders","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Dungeon Defenders II","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22","Tower Defense"
"Dungeon Tycoon","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/25/2024","","2026-02-01","Tower Defense"
"Dungeons 3","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/13/2017","","2022-01-13","Real-time Strategy"
"Dungeons of Dredmor","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Dust: An Elysian Tail","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","8/15/2012","","2017-04-26","Platform-adventure"
"Dustforce","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"The Dwarves","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/1/2016","","2022-01-13","RPG"
"Eador: Masters of the Broken World","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/19/2013","","2017-04-26",""
"Earth Defense Force 4.1: The Shadow of New Despair","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/2/2015","","2026-02-01","Third-person Shooter"
"EarthBound","","Super Nintendo Entertainment System","Physical (Unassigned)","NA","No","No","Owned","Completionated","","","","","","","","Purchase","","","10","8/27/1994","6/5/1995","2017-05-19","JRPG"
"EarthBound Beginnings","","Nintendo Switch","Digital (Nintendo Switch Online)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","7","7/27/1989","","2022-02-14","JRPG"
"Eden Crafters","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Eden*","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"EDGE","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","2017-04-26",""
"Edge Of Eternity","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/8/2021","","2025-01-30",""
"Edna & Harvey: Harvey's New Eyes","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/16/2012","","2017-04-26","Graphic Adventure"
"Edna & Harvey: The Breakout","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Eets Munchies","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"The Elder Scrolls IV: Oblivion","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/20/2006","","2017-04-26","Action RPG"
"The Elder Scrolls Online","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/4/2014","4/4/2014","2019-01-22","RPG"
"The Elder Scrolls V: Skyrim","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/11/2011","","2017-04-26","Action RPG"
"The Elder Scrolls V: Skyrim","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/11/2011","","2017-04-26","Action RPG"
"The Elder Scrolls V: Skyrim - Dawnguard","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/26/2012","","2017-04-26","Action RPG"
"The Elder Scrolls V: Skyrim - Dragonborn","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/4/2012","","2017-04-26","Action RPG"
"The Elder Scrolls V: Skyrim - Hearthfire","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/4/2012","","2017-04-26","Action RPG"
"The Elder Scrolls V: Skyrim - Special Edition","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/28/2016","","2017-04-26","Compilation"
"Electronic Super Joy","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Elite Beat Agents","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/6/2006","11/6/2006","2017-05-19","Rhythm"
"Ember Knights","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Emily is Away Too","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","5/26/2017","","2019-01-22","Visual Novel"
"Empyrion: Galactic Survival","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/2/2015","","2026-02-01","Space Trading and Combat Simulation"
"Ender Magnolia: Bloom in the Mist","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Endless Legend","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/24/2014","","2025-01-30","4X Strategy"
"English Country Tune","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Enshrouded","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Enter the Gungeon","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/5/2016","","2019-01-22",""
"Epic Battle Fantasy 4","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"The Escapists 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/21/2017","","2019-01-22","Tactical RPG"
"Eternal Senia","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Eternal Winter","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-02-19",""
"Etrian Mystery Dungeon","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","3/5/2015","4/7/2015","2017-04-28","JRPG"
"Etrian Odyssey HD","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Etrian Odyssey II HD","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Event[0]","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26","Graphic Adventure"
"Ever Oasis","","Nintendo 3DS","Physical (New)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","9","6/23/2017","6/23/2017","2018-05-25","Action RPG"
"Everafter Falls","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Everhood","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/4/2021","3/4/2021","2025-01-30","Rhythm"
"Every Extend Extra","","PlayStation Portable","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/3/2006","11/7/2006","2017-05-02","Top-down Shooter"
"Everyday Shooter","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/11/2007","","2017-04-26","Multidirectional Shooter"
"Everything","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Biological Simulation"
"Evoland","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/4/2013","","2022-01-13","Action-adventure"
"Evoland","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/4/2013","","2017-04-26","Action-adventure"
"Evoland 2: A Slight Case of Spacetime Continuum Disorder","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/25/2015","","2019-01-22","Action-adventure"
"Evoland 2: A Slight Case of Spacetime Continuum Disorder","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/25/2015","","2022-01-13","Action-adventure"
"Evoland: Legendary Edition","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2022-01-13","Compilation"
"Evolution Worlds","","GameCube","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","7/26/2002","12/2/2002","2017-05-19","RPG"
"Evopollution","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Ex-Zodiac","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"eXceed 2nd- Vampire REX","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26","Shoot 'em Up"
"eXceed 3rd- Jade Penetrate Black Package","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26","Shoot 'em Up"
"eXceed- Gun Bullet Children","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26","Shoot 'em Up"
"Explodemon","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"The Expression Amrilato","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"F.E.A.R. 2: Project Origin","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/10/2009","","2026-02-01","First-person Shooter"
"Fable Anniversary","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/4/2014","","2017-04-26","Action RPG"
"Fable III","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/26/2010","5/18/2011","2017-04-26","Action RPG"
"Fable: The Lost Chapters","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/20/2005","","2017-04-26","Action RPG"
"Fabledom","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Factorio","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/25/2016","","2025-01-30","City-builder"
"Fae Tactics","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/31/2020","7/31/2020","2022-01-13","Turn-based Tactics"
"Fairy Bloom Freesia","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","2017-04-26",""
"Fairy Fencer F","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/10/2013","9/16/2014","2017-04-28","JRPG"
"Fairy Fencer F","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/10/2013","8/4/2015","2025-01-30","JRPG"
"Fairy Fencer F: Advent Dark Force","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/5/2015","","2026-02-01","JRPG"
"Fall Guys: Ultimate Knockout","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/4/2020","","2022-01-13","Party"
"Fallout","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/10/1997","","2017-04-26","RPG"
"Fallout 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/29/1998","","2017-04-26","RPG"
"Fallout 3","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/28/2008","","2017-04-26","RPG"
"Fallout 3: Broken Steel","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/5/2009","","2017-04-26","RPG"
"Fallout 3: Game of the Year Edition","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/13/2009","","2017-04-26","Compilation"
"Fallout 3: Mothership Zeta","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/3/2009","","2017-04-26","Action RPG"
"Fallout 3: Operation Anchorage","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/27/2009","","2017-04-26","RPG"
"Fallout 3: Point Lookout","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/23/2009","","2017-04-26","Action RPG"
"Fallout 3: The Pitt","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/24/2009","","2017-04-26","RPG"
"Fallout 4","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/10/2015","","2022-01-13","Action RPG"
"Fallout Shelter","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/14/2015","3/29/2017","2025-01-30","Simulation"
"Fallout Tactics: Brotherhood of Steel","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/14/2001","","2017-04-26","Turn-based Strategy"
"Fallout: New Vegas","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/19/2010","","2017-04-26","Action RPG"
"Fantasy General II: Invasion","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/5/2019","","2026-02-01","Turn-based Strategy"
"Fantasy Life","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","12/27/2012","10/24/2014","2017-04-28","RPG"
"Far Cry","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/23/2004","4/1/2008","2017-04-26","First-person Shooter"
"Far Cry 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/21/2008","","2017-04-26","First-person Shooter"
"FATE","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","5/18/2005","","2017-04-26","Dungeon Crawler"
"FATE: Undiscovered Realms","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/16/2008","","2022-01-13","Dungeon Crawler"
"Fez","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/13/2012","","2017-04-26","Puzzle-platform"
"Field of Glory II: Medieval","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/4/2021","","2026-02-01","Turn-based Tactics"
"Figment","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/22/2017","","2022-01-13","Action-adventure"
"Final Fantasy (2002)","","PlayStation","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/31/2002","","2017-04-26","JRPG"
"Final Fantasy (2007)","","Mobile (iOS)","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","4/17/2007","","2017-05-19","JRPG"
"Final Fantasy Adventure","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","6/28/1991","","2022-01-16","Action RPG"
"Final Fantasy Anthology","","PlayStation","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/5/1999","10/5/1999","2017-04-26","Compilation"
"Final Fantasy Chronicles","","PlayStation","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/29/2001","6/29/2001","2017-04-26","Compilation"
"Final Fantasy II (2002)","","PlayStation","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/31/2002","","2017-04-26","JRPG"
"Final Fantasy II (2007)","","Mobile (iOS)","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","5","6/7/2007","","2017-05-19","JRPG"
"Final Fantasy III (2006)","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/24/2006","11/14/2006","2017-04-28","JRPG"
"Final Fantasy IV (1997)","","PlayStation","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/21/1997","","2017-04-26","JRPG"
"Final Fantasy IV (2007)","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/20/2007","7/22/2008","2017-04-28","JRPG"
"Final Fantasy IX","","PlayStation","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/7/2000","11/13/2000","2017-04-26","JRPG"
"The Final Fantasy Legend","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/15/1989","","2026-02-01","JRPG"
"Final Fantasy Legend II","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/14/1990","","2026-02-01","JRPG"
"Final Fantasy Legend III","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/13/1991","","2026-02-01","JRPG"
"Final Fantasy Origins","","PlayStation","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/31/2002","4/8/2003","2017-04-26","Compilation"
"Final Fantasy Tactics: The War of the Lions","","PlayStation Portable","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/10/2007","10/9/2007","2017-05-02","Tactical RPG"
"Final Fantasy Type-0 HD","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/17/2015","3/17/2015","2017-04-28","Action RPG"
"Final Fantasy V (1992)","","PlayStation","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","12/6/1992","","2017-04-26","JRPG"
"Final Fantasy V (1992)","","Super Nintendo Entertainment System","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","12/6/1992","","2017-05-19","JRPG"
"Final Fantasy VI (1994)","","PlayStation","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/2/1994","","2017-04-26","JRPG"
"Final Fantasy VII","","PlayStation","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","1/31/1997","9/7/1997","2017-04-26","JRPG"
"Final Fantasy VII","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/31/1997","","2017-04-26","JRPG"
"Final Fantasy VIII","","PlayStation","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/11/1999","9/9/1999","2017-04-26","JRPG"
"Final Fantasy X","","PlayStation 2","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","7/19/2001","12/17/2001","2017-04-26","JRPG"
"Final Fantasy X","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","7/19/2001","3/18/2014","2017-04-28","JRPG"
"Final Fantasy X-2","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/13/2003","","2017-04-28","RPG"
"Final Fantasy X/X-2 HD Remaster","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/26/2013","3/18/2014","2017-04-28","Compilation"
"Final Fantasy XI","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/16/2002","","2017-04-26","JRPG"
"Final Fantasy XII","","PlayStation 2","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/16/2006","10/31/2006","2017-04-26","JRPG"
"Final Fantasy XIII","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","9","12/17/2009","3/9/2010","2017-04-28","JRPG"
"Final Fantasy XIII","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Completionated","","","","","","","","Purchase","","","9","12/17/2009","3/9/2010","2017-05-19","JRPG"
"Final Fantasy XIII","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","9","12/17/2009","10/9/2014","2022-01-13","JRPG"
"Final Fantasy XIII-2","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Completionated","","","","","","","","Purchase","","","7","12/15/2011","1/31/2012","2017-05-19","RPG"
"Final Fantasy XIV: A Realm Reborn","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/22/2013","","2019-01-22","JRPG"
"Final Fantasy XV","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/29/2016","","2017-04-28","Action RPG"
"Final Fantasy: Crystal Chronicles - Ring of Fates","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","8/23/2007","3/11/2008","2017-05-19","Action RPG"
"Fire Emblem","","Game Boy Advance","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/25/2003","11/3/2003","2017-05-19","Tactical RPG"
"Fire Emblem Fates: Birthright","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","6/25/2015","2/19/2016","2017-04-28","Tactical RPG"
"Fire Emblem Fates: Conquest","","Nintendo 3DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/25/2015","2/19/2016","2017-04-28","Tactical RPG"
"Fire Emblem Fates: Revelation","","Nintendo 3DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/9/2015","","2017-04-28","Tactical RPG"
"Fire Emblem Fates: Special Edition","","Nintendo 3DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/25/2015","2/19/2016","2017-04-28","Compilation"
"Fire Emblem Warriors","","Nintendo Switch","Physical (Unassigned)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","10","9/28/2017","10/20/2017","2017-11-15","Hack and Slash (Action)"
